timestamp_ns sk_sndbuf sk_wmem_queued bytes_sent bytes_acked snd_ssthresh snd_cwnd snd_wnd
2007980484132 4194304 208904 9725541 9526078 482 645 2809216
2007980485895 4194304 208904 9725541 9526078 482 645 2809216
2007980571563 4194304 205160 9725541 9528926 482 645 2809216
2007980576222 4194304 205160 9725541 9528926 482 645 2809216
2007980669774 4194304 273880 9857925 9593070 482 645 2809216
2007980675737 4194304 273880 9857925 9593070 482 645 2809216
2007981069102 4194304 271584 9988997 9725542 482 645 2809216
2007981071078 4194304 271584 9988997 9725542 482 645 2809216
2007981151113 4194304 139360 9988997 9855078 482 645 2743808
2007981155914 4194304 139360 9988997 9855078 482 645 2743808
2007981493952 4194304 404928 10251141 9857926 482 645 2743808
2007981499231 4194304 404928 10251141 9857926 482 645 2743808
2007981504688 4194304 338992 10251141 9922070 482 645 2835968
2007981506507 4194304 338992 10251141 9922070 482 645 2835968
2007981510100 4194304 274016 10251141 9986150 482 645 2835968
2007981511783 4194304 274016 10251141 9986150 482 645 2835968
2007981776327 4194304 352672 10329525 9988998 482 645 2835968
2007981782686 4194304 352672 10329525 9988998 482 645 2835968
2007981790360 4194304 152080 10329525 10184214 482 645 2833024
2007981792209 4194304 152080 10329525 10184214 482 645 2833024
2007981796029 4194304 87104 10329525 10248294 482 645 2906752
2007981797899 4194304 87104 10329525 10248294 482 645 2906752
2007982326385 4194304 531120 10769573 10251142 482 645 2906752
2007982332038 4194304 531120 10769573 10251142 482 645 2906752
2007982336735 4194304 465184 10769573 10315286 482 645 2972928
2007982338511 4194304 465184 10769573 10315286 482 645 2972928
2007982632582 4194304 584704 10900725 10329526 482 645 2972928
2007982637879 4194304 584704 10900725 10329526 482 645 2972928
2007982645944 4194304 517440 10900725 10394998 482 645 2968320
2007982647857 4194304 517440 10900725 10394998 482 645 2968320
2007982651424 4194304 452464 10900725 10459078 482 645 2968320
2007982653476 4194304 452464 10900725 10459078 482 645 2968320
2007982656760 4194304 448720 10900725 10461926 482 645 2968320
2007982658472 4194304 448720 10900725 10461926 482 645 2968320
2007982662574 4194304 382784 10900725 10526070 482 645 2904192
2007982664312 4194304 382784 10900725 10526070 482 645 2904192
2007982667738 4194304 317808 10900725 10590150 482 645 2904192
2007982669463 4194304 317808 10900725 10590150 482 645 2904192
2007982672915 4194304 252832 10900725 10654230 482 645 2904192
2007982674631 4194304 252832 10900725 10654230 482 645 2904192
2007982677944 4194304 187856 10900725 10718310 482 645 2904192
2007982679664 4194304 187856 10900725 10718310 482 645 2904192
2007983217093 4194304 403216 11162805 10769574 482 645 2904192
2007983222695 4194304 403216 11162805 10769574 482 645 2904192
2007983229049 4194304 337200 11162805 10833798 482 645 2840064
2007983230771 4194304 337200 11162805 10833798 482 645 2840064
2007983234126 4194304 272224 11162805 10897878 482 645 2805760
2007983235755 4194304 272224 11162805 10897878 482 645 2805760
2007983563540 4194304 294104 11185717 10900726 482 645 2805760
2007983568568 4194304 294104 11185717 10900726 482 645 2805760
