timestamp_ns sk_sndbuf sk_wmem_queued bytes_sent bytes_acked snd_ssthresh snd_cwnd snd_wnd
16385757766965 800768 48736 1888304 1845449 112 117 3106816
16385757789908 800768 36248 1888304 1856145 112 117 3096192
16385757791903 800768 36248 1888304 1856145 112 117 3096192
16385757883859 800768 36816 1921032 1888305 112 117 3078784
16385757887977 800768 36816 1921032 1888305 112 117 3078784
16385758023103 800768 69040 1953760 1889705 112 117 3138944
16385758026989 800768 69040 1953760 1889705 112 117 3138944
16385758097581 800768 59896 1975096 1921033 112 117 3132800
16385758100591 800768 59896 1975096 1921033 112 117 3132800
16385758184273 800768 38768 1987840 1953761 112 117 3100160
16385758192012 800768 38768 1987840 1953761 112 117 3100160
16385758354625 800768 84680 2052104 1975097 112 117 3109504
16385758360696 800768 84680 2052104 1975097 112 117 3109504
16385758374984 800768 70144 2052104 1987841 112 117 3096832
16385758377076 800768 70144 2052104 1987841 112 117 3096832
16385758590074 800768 71336 2084832 2019377 112 117 3065344
16385758596718 800768 71336 2084832 2019377 112 117 3065344
16385758679994 800768 72392 2106168 2052105 112 117 3103360
16385758686965 800768 72392 2106168 2052105 112 117 3103360
16385758758802 800768 38768 2118112 2084833 112 117 3089664
16385758764751 800768 38768 2118112 2084833 112 117 3089664
16385759036812 800768 84680 2183176 2106169 112 117 3072640
16385759043443 800768 84680 2183176 2106169 112 117 3072640
16385759070472 800768 70944 2183176 2118113 112 117 3060736
16385759072709 800768 70944 2183176 2118113 112 117 3060736
16385759153632 800768 36816 2183176 2150449 112 117 3080832
16385759155929 800768 36816 2183176 2150449 112 117 3080832
16385759293853 800768 36816 2215904 2183177 112 117 3097216
16385759300910 800768 36816 2215904 2183177 112 117 3097216
16385759369137 800768 56000 2235816 2184577 112 117 3138944
16385759375943 800768 56000 2235816 2184577 112 117 3138944
16385759427213 800768 38768 2249808 2215905 112 117 3134848
16385759433977 800768 38768 2249808 2215905 112 117 3134848
16385759652861 800768 86104 2314248 2235817 112 117 3120768
16385759661340 800768 86104 2314248 2235817 112 117 3120768
16385759668201 800768 70320 2314248 2249809 112 117 3106816
16385759670244 800768 70320 2314248 2249809 112 117 3106816
16385759895775 800768 71336 2346976 2281521 112 117 3075200
16385759902563 800768 71336 2346976 2281521 112 117 3075200
16385760022880 800768 72392 2366888 2314249 112 117 3057664
16385760029467 800768 72392 2366888 2314249 112 117 3057664
16385760587667 800768 143384 2465008 2346977 112 117 3087616
16385760590341 800768 143384 2465008 2346977 112 117 3087616
16385760607994 800768 122576 2479248 2366889 112 117 3107456
16385760611313 800768 122576 2479248 2366889 112 117 3107456
16385760681529 800768 107592 2479248 2380081 112 117 3094272
16385760683899 800768 107592 2479248 2380081 112 117 3094272
16385760754434 800768 107808 2510936 2412593 112 117 3061760
16385760761677 800768 107808 2510936 2412593 112 117 3061760
16385761202260 800768 177008 2595280 2445321 112 117 3029120
16385761206072 800768 177008 2595280 2445321 112 117 3029120
16385761303701 1027072 156728 2595280 2463809 112 118 3028992
16385761306504 1027072 156728 2595280 2463809 112 118 3028992
16385761409376 1027072 139496 2595280 2479249 112 118 3014656
16385761411819 1027072 139496 2595280 2479249 112 118 3014656
16385761459190 1027072 141432 2642008 2510937 112 120 2983040
16385761461622 1027072 141432 2642008 2510937 112 120 2983040
16385761527777 1027072 140536 2642008 2543665 112 121 2966400
16385761530329 1027072 140536 2642008 2543665 112 121 2966400
16385761603061 1027072 106912 2674736 2576393 112 122 2933760
16385761605642 1027072 106912 2674736 2576393 112 122 2933760
16385761641964 1027072 120752 2707464 2595281 112 123 2914944
16385761644350 1027072 120752 2707464 2595281 112 123 2914944
16385761687219 1027072 105616 2707464 2609521 112 123 2950656
16385761695340 1027072 105616 2707464 2609521 112 123 2950656
16385761701340 1027072 71336 2707464 2642009 112 123 2963584
16385761703054 1027072 71336 2707464 2642009 112 123 2963584
16385761960920 1027072 107808 2773080 2674737 112 123 2963584
16385761963727 1027072 107808 2773080 2674737 112 123 2963584
16385761975523 1027072 73288 2773080 2707465 112 123 2930944
16385761977323 1027072 73288 2773080 2707465 112 123 2930944
16385762132886 1027072 88952 2805808 2724529 112 123 2913920
16385762135641 1027072 88952 2805808 2724529 112 123 2913920
16385762141602 1027072 70472 2805808 2741217 112 123 2897280
16385762143302 1027072 70472 2805808 2741217 112 123 2897280
16385762168196 1027072 36816 2805808 2773081 112 123 2865536
16385762170489 1027072 36816 2805808 2773081 112 123 2865536
16385762395447 1027072 72392 2855600 2805809 112 123 2939648
16385762403181 1027072 72392 2855600 2805809 112 123 2939648
16385762455769 1027072 73288 2904152 2838537 112 123 3087616
16385762462206 1027072 73288 2904152 2838537 112 123 3087616
16385762710448 1027072 122576 2936880 2855601 112 123 3070592
16385762717573 1027072 122576 2936880 2855601 112 123 3070592
16385762754369 1027072 105792 2969608 2871489 112 123 3054720
16385762756672 1027072 105792 2969608 2871489 112 123 3054720
16385762761607 1027072 71336 2969608 2904153 112 123 3063808
16385762763609 1027072 71336 2969608 2904153 112 123 3063808
16385762841409 1027072 53696 2985248 2936881 112 123 3031168
16385762848756 1027072 53696 2985248 2936881 112 123 3031168
16385762921595 1027072 38768 3003184 2969609 112 123 3082496
16385762924131 1027072 38768 3003184 2969609 112 123 3082496
16385763085877 1027072 55856 3035224 2985249 112 123 3069184
16385763092034 1027072 55856 3035224 2985249 112 123 3069184
16385763106815 1027072 36128 3035224 3003185 112 123 3079424
16385763108961 1027072 36128 3035224 3003185 112 123 3079424
16385763497051 1027072 107808 3134880 3035225 112 123 3078272
16385763503702 1027072 107808 3134880 3035225 112 123 3078272
16385763507993 1027072 105512 3134880 3036625 112 123 3138944
16385763509846 1027072 105512 3134880 3036625 112 123 3138944
16385763513608 1027072 73288 3134880 3067953 112 123 3138944
16385763515418 1027072 73288 3134880 3067953 112 123 3138944
16385763566125 1027072 38768 3134880 3100681 112 123 3138944
16385763568189 1027072 38768 3134880 3100681 112 123 3138944
16385763670234 1027072 21336 3134880 3116321 112 123 3138944
16385763672577 1027072 21336 3134880 3116321 112 123 3138944
16385763775854 1027072 35504 3166296 3134881 112 123 3120384
16385763782577 1027072 35504 3166296 3134881 112 123 3120384
16385763861339 1027072 69040 3199024 3134969 112 123 3138944
16385763868348 1027072 69040 3199024 3134969 112 123 3138944
16385764016892 1027072 85720 3231752 3166297 112 123 3136896
16385764024906 1027072 85720 3231752 3166297 112 123 3136896
16385764170206 1027072 105512 3265152 3167697 112 123 3138944
16385764178084 1027072 105512 3265152 3167697 112 123 3138944
16385764203374 1027072 73288 3265152 3199025 112 123 3107712
16385764205682 1027072 73288 3265152 3199025 112 123 3107712
16385764269559 1027072 38768 3265152 3231753 112 123 3105152
16385764271901 1027072 38768 3265152 3231753 112 123 3105152
16385764308871 1027072 22760 3265152 3245969 112 123 3090944
16385764310926 1027072 22760 3265152 3245969 112 123 3090944
16385764387040 1027072 36304 3297368 3265153 112 123 3099136
16385764389696 1027072 36304 3297368 3265153 112 123 3099136
16385764464537 1027072 69040 3330096 3266041 112 123 3138944
16385764466880 1027072 69040 3330096 3266041 112 123 3138944
16385764577914 1027072 73288 3364320 3297369 112 123 3138944
16385764585468 1027072 73288 3364320 3297369 112 123 3138944
16385764671705 1027072 73288 3395712 3330097 112 123 3124736
16385764678130 1027072 73288 3395712 3330097 112 123 3124736
16385764793093 1027072 57280 3395712 3344313 112 123 3110528
16385764796004 1027072 57280 3395712 3344313 112 123 3110528
16385764818932 1027072 35480 3395712 3364321 112 123 3090560
16385764821130 1027072 35480 3395712 3364321 112 123 3090560
16385765029007 1027072 106016 3461168 3395713 112 123 3096448
16385765035584 1027072 106016 3461168 3395713 112 123 3096448
16385765064172 1027072 72392 3494592 3428441 112 123 3099264
16385765066478 1027072 72392 3494592 3428441 112 123 3099264
